idx	label	predict	radius	correct	time
300	7	38	0.9541589271665677	0	0:01:58.491612
301	7	23	0.4917171408955289	0	0:01:57.854195
302	7	-1	0.0	0	0:01:57.837201
303	7	-1	0.0	0	0:01:57.804260
304	8	-1	0.0	0	0:01:57.716687
305	8	-1	0.0	0	0:01:57.708069
306	8	-1	0.0	0	0:01:57.664280
307	8	70	0.33396389887520855	0	0:01:57.646048
308	8	-1	0.0	0	0:01:57.672859
309	8	29	0.05618925660480995	0	0:01:57.684010
310	8	-1	0.0	0	0:01:57.691507
311	8	25	0.13596328045394052	0	0:01:57.669447
312	8	40	0.4264219961688084	0	0:01:57.688145
313	8	29	0.16310676108639818	0	0:01:57.684533
314	8	25	1.3492590388103902	0	0:01:57.668044
315	8	-1	0.0	0	0:01:57.673203
316	8	-1	0.0	0	0:01:57.685794
317	8	40	1.1541378506016466	0	0:01:57.699174
318	8	68	0.8488467790446074	0	0:01:57.689410
319	8	-1	0.0	0	0:01:57.691385
320	8	40	0.5257049145033227	0	0:01:57.671060
321	8	68	1.2413397513691236	0	0:01:57.675321
322	8	-1	0.0	0	0:01:57.665820
323	8	-1	0.0	0	0:01:57.655472
324	8	-1	0.0	0	0:01:57.706831
325	8	70	0.8013469588412577	0	0:01:57.682610
326	8	70	0.30434674878770696	0	0:01:57.662119
327	8	70	1.2413397513691236	0	0:01:57.688230
328	8	70	0.8488467790446074	0	0:01:57.633980
329	8	25	1.3492590388103902	0	0:01:57.662316
330	8	-1	0.0	0	0:01:57.670827
331	8	-1	0.0	0	0:01:57.680174
332	8	-1	0.0	0	0:01:57.673014
333	8	-1	0.0	0	0:01:57.690700
334	8	-1	0.0	0	0:01:57.662961
335	8	-1	0.0	0	0:01:57.655874
336	8	-1	0.0	0	0:01:57.672188
337	8	70	0.13596328045394052	0	0:01:57.680010
338	8	-1	0.0	0	0:01:57.661086
339	8	70	0.4264219961688084	0	0:01:57.654944
340	8	70	1.5004750241206364	0	0:01:57.653320
341	9	51	0.1905734095093956	0	0:01:57.661179
342	9	51	1.0136817991929015	0	0:01:57.684140
343	9	10	0.45865349950875595	0	0:01:57.679462
344	9	51	0.10911371188280175	0	0:01:57.661464
345	9	51	0.5607230789230608	0	0:01:57.644052
346	9	51	1.5004750241206364	0	0:01:57.624025
347	9	47	0.05618925660480995	0	0:01:57.666670
348	9	47	0.8013469588412577	0	0:01:57.674783
349	9	-1	0.0	0	0:01:57.697606
350	9	47	0.05618925660480995	0	0:01:57.671028
351	9	47	0.4917171408955289	0	0:01:57.655380
352	9	47	0.7139446842547602	0	0:01:57.675928
353	9	47	0.5257049145033227	0	0:01:57.676441
354	9	9	1.1541378506016466	1	0:01:57.649862
355	9	9	1.3492590388103902	1	0:01:57.644871
356	9	9	1.5004750241206364	1	0:01:57.812813
357	9	9	1.2413397513691236	1	0:01:57.684539
358	9	9	1.1541378506016466	1	0:01:57.644667
359	9	9	1.1541378506016466	1	0:01:57.658666
360	9	9	0.6343680639862825	1	0:01:57.677589
