idx	label	predict	radius	correct	time
0	3	-1	0.0	0	0:00:09.801396
1	8	8	1.5992887573691692	1	0:00:09.660822
2	8	8	1.5992887573691692	1	0:00:09.675587
3	0	8	0.021330025029727306	0	0:00:09.694548
4	6	4	0.2637281627950244	0	0:00:09.711089
5	6	6	1.5992887573691692	1	0:00:09.710483
6	1	5	0.5289972715104541	0	0:00:09.717589
7	6	6	0.5932874355088749	1	0:00:09.714646
8	3	5	0.36277518382258755	0	0:00:09.719901
9	1	9	1.5050780731920577	0	0:00:09.719798
10	0	0	1.3075822181275651	1	0:00:09.721333
11	9	9	1.1774231140798992	1	0:00:09.724056
12	5	6	0.4502427598325499	0	0:00:09.719661
13	7	7	1.5992887573691692	1	0:00:09.724957
14	9	9	0.9597355766532251	1	0:00:09.720266
15	8	8	1.5992887573691692	1	0:00:09.720438
16	5	5	0.5103570790490874	1	0:00:09.722412
17	7	7	0.5857277344860669	1	0:00:09.724575
18	8	8	1.5992887573691692	1	0:00:09.717241
19	6	6	0.9623559932567971	1	0:00:09.721864
20	7	7	1.3534189534544843	1	0:00:09.724577
21	0	0	1.5992887573691692	1	0:00:09.722605
22	4	0	1.5992887573691692	0	0:00:09.716329
23	9	9	1.5992887573691692	1	0:00:09.718539
24	5	2	1.3469023200884065	0	0:00:09.714977
25	2	2	0.8104796590274066	1	0:00:09.720390
26	4	4	0.5672889124220251	1	0:00:09.718120
27	0	7	1.1147166377677666	0	0:00:09.716657
28	9	9	0.9326080027211086	1	0:00:09.719588
29	6	6	1.5992887573691692	1	0:00:09.714308
30	6	6	1.3673517786993914	1	0:00:09.712795
31	5	2	1.360225344385635	0	0:00:09.714100
32	4	4	0.01693479817246473	1	0:00:09.714345
33	5	3	0.4747264753156064	0	0:00:09.716255
34	9	9	1.5992887573691692	1	0:00:09.715830
35	2	1	1.0626944012858184	0	0:00:09.716091
36	4	7	0.3427813334788447	0	0:00:09.707673
37	1	9	0.860889935248285	0	0:00:09.706278
38	9	9	1.5278913732041421	1	0:00:09.709455
39	5	5	0.44201101479815164	1	0:00:09.704954
40	4	4	0.03667312698412299	1	0:00:09.708393
41	6	6	1.5992887573691692	1	0:00:09.703615
42	5	5	1.5278913732041421	1	0:00:09.706024
43	6	6	0.7834077386975902	1	0:00:09.700272
44	0	0	0.6222011606736024	1	0:00:09.703645
45	9	9	1.5992887573691692	1	0:00:09.711354
46	3	5	0.6688500371188868	0	0:00:09.714080
47	9	5	0.4174842815843049	0	0:00:09.714758
48	7	7	0.03377747860668931	1	0:00:09.709184
49	6	6	1.556981796091315	1	0:00:09.706448
50	9	9	1.5992887573691692	1	0:00:09.711648
51	8	8	1.4696726259639983	1	0:00:09.711497
52	0	6	0.8195693149326823	0	0:00:09.711913
53	3	6	0.422965271901512	0	0:00:09.710736
54	8	8	1.5992887573691692	1	0:00:09.712676
55	8	8	1.5992887573691692	1	0:00:09.709742
56	7	5	0.9102469965309046	0	0:00:09.715453
57	7	1	0.5103570790490874	0	0:00:09.708373
58	4	2	0.44658995009575186	0	0:00:09.707536
59	6	2	0.8831407296310783	0	0:00:09.711466
60	7	7	1.5992887573691692	1	0:00:09.711706
61	3	3	0.6036818962438387	1	0:00:09.708656
62	6	6	1.556981796091315	1	0:00:09.708482
63	3	9	1.5992887573691692	0	0:00:09.711675
64	6	6	1.2979108880182055	1	0:00:09.712310
65	2	4	0.551520605411115	0	0:00:09.710028
66	1	1	1.1750535689827153	1	0:00:09.712849
67	2	0	0.20438200654962035	0	0:00:09.716162
68	3	5	0.7519105665157731	0	0:00:09.712429
69	7	9	1.5992887573691692	0	0:00:09.709471
70	2	0	0.3135063377505975	0	0:00:09.706743
71	6	6	1.5278913732041421	1	0:00:09.705867
72	8	8	1.5992887573691692	1	0:00:09.713891
73	8	8	1.5992887573691692	1	0:00:09.712151
74	0	-1	0.0	0	0:00:09.713106
75	2	2	1.5992887573691692	1	0:00:09.711619
76	9	9	0.6621736180291339	1	0:00:09.705304
77	3	5	0.5160470424851906	0	0:00:09.714437
78	3	6	0.7430048535092583	0	0:00:09.708962
79	8	8	1.5992887573691692	1	0:00:09.701791
80	8	8	1.5992887573691692	1	0:00:09.705140
81	1	1	1.5992887573691692	1	0:00:09.704939
82	1	1	1.5992887573691692	1	0:00:09.704540
83	7	7	0.7021404157005471	1	0:00:09.705049
84	2	2	1.5992887573691692	1	0:00:09.711602
85	5	7	1.5992887573691692	0	0:00:09.711034
86	2	2	0.8863811967600645	1	0:00:09.711955
87	7	8	1.3178635437829769	0	0:00:09.705190
88	8	8	1.5992887573691692	1	0:00:09.712120
89	9	9	0.37486323526594717	1	0:00:09.706122
90	0	0	0.8870340282470164	1	0:00:09.704811
91	3	6	0.8160007677782142	0	0:00:09.708178
92	8	8	1.5992887573691692	1	0:00:09.708089
93	6	6	0.40524976114784816	1	0:00:09.710326
94	4	6	0.00413750932772712	0	0:00:09.709610
95	6	6	0.39308841407947	1	0:00:09.713060
96	6	6	1.2457936217654757	1	0:00:09.712277
97	0	0	1.2029076489535058	1	0:00:09.709013
98	0	0	1.5992887573691692	1	0:00:09.714168
99	7	7	1.5992887573691692	1	0:00:09.713504
