idx	label	predict	radius	correct	time
1604	1	1	0.7996443786845846	1	0:00:53.284335
1605	3	3	0.370904683645883	1	0:00:53.305619
1606	3	3	0.27936326226952535	1	0:00:53.507388
1607	3	3	0.526695216227446	1	0:00:53.482079
1608	4	4	0.4337490322411506	1	0:00:53.450285
1609	4	4	0.7996443786845846	1	0:00:53.420558
1610	2	0	0.07266348457528292	0	0:00:53.433088
1611	3	3	0.7996443786845846	1	0:00:53.436976
1612	3	-1	0.0	0	0:00:53.437335
1613	8	8	0.6320060939110094	1	0:00:53.427380
1614	1	1	0.7996443786845846	1	0:00:53.428406
1615	7	7	0.7996443786845846	1	0:00:53.440293
1616	7	7	0.7996443786845846	1	0:00:53.421978
1617	0	0	0.7996443786845846	1	0:00:53.426045
1618	7	-1	0.0	0	0:00:53.432744
1619	4	4	0.7996443786845846	1	0:00:53.416378
1620	5	8	0.2525825543232533	0	0:00:53.431835
1621	1	1	0.7996443786845846	1	0:00:53.408775
1622	4	4	0.2904246852793651	1	0:00:53.429083
1623	2	4	0.004451708510327598	0	0:00:53.425061
1624	4	4	0.7996443786845846	1	0:00:53.411568
1625	3	3	0.4912450779383276	1	0:00:53.413809
1626	9	0	0.1617509523881142	0	0:00:53.419386
1627	9	9	0.7996443786845846	1	0:00:53.438428
1628	4	4	0.6874168892291687	1	0:00:53.415395
1629	9	9	0.7996443786845846	1	0:00:53.415919
1630	9	9	0.7996443786845846	1	0:00:53.427298
1631	1	1	0.7996443786845846	1	0:00:53.432108
1632	8	8	0.7996443786845846	1	0:00:53.423748
1633	1	8	0.07715538486003926	0	0:00:53.419354
1634	6	6	0.7996443786845846	1	0:00:53.399688
1635	7	7	0.7996443786845846	1	0:00:53.440097
1636	5	5	0.49761835677468524	1	0:00:53.421683
1637	5	5	0.7996443786845846	1	0:00:53.416950
1638	4	6	0.048688527143412846	0	0:00:53.406533
1639	9	9	0.7996443786845846	1	0:00:53.429832
1640	7	7	0.7151489650449556	1	0:00:53.432555
1641	6	6	0.7996443786845846	1	0:00:53.436604
1642	5	5	0.4702606276911735	1	0:00:53.414755
1643	9	9	0.7996443786845846	1	0:00:53.406358
1644	2	2	0.4057378971479825	1	0:00:53.421809
1645	4	4	0.7996443786845846	1	0:00:53.422385
1646	0	0	0.7996443786845846	1	0:00:53.422433
1647	7	7	0.7996443786845846	1	0:00:53.440813
1648	8	8	0.7996443786845846	1	0:00:53.433108
1649	5	5	0.30524516371851645	1	0:00:53.419706
1650	5	5	0.7996443786845846	1	0:00:53.425101
1651	0	0	0.7996443786845846	1	0:00:53.397915
1652	0	0	0.7996443786845846	1	0:00:53.432473
1653	9	9	0.7996443786845846	1	0:00:53.436780
1654	9	9	0.7996443786845846	1	0:00:53.436604
1655	8	8	0.7996443786845846	1	0:00:53.415362
1656	2	2	0.7996443786845846	1	0:00:53.415582
1657	5	5	0.7996443786845846	1	0:00:53.428479
1658	4	4	0.7996443786845846	1	0:00:53.418595
1659	8	8	0.7996443786845846	1	0:00:53.420862
1660	3	3	0.7996443786845846	1	0:00:53.435662
1661	6	6	0.6466400188500935	1	0:00:53.431010
1662	3	3	0.32352777108037184	1	0:00:53.441517
1663	6	6	0.7996443786845846	1	0:00:53.429813
1664	0	0	0.7996443786845846	1	0:00:53.411773
1665	6	6	0.7996443786845846	1	0:00:53.421701
1666	6	6	0.7996443786845846	1	0:00:53.417004
1667	6	6	0.7996443786845846	1	0:00:53.404613
1668	9	9	0.7996443786845846	1	0:00:53.432127
1669	6	6	0.7996443786845846	1	0:00:53.420792
1670	6	6	0.023631636498278825	1	0:00:53.410201
1671	8	8	0.7996443786845846	1	0:00:53.437776
1672	6	6	0.7996443786845846	1	0:00:53.424082
1673	2	2	0.7996443786845846	1	0:00:53.438145
1674	4	4	0.7275895071106926	1	0:00:53.422883
1675	5	1	0.572302968090126	0	0:00:53.434828
1676	8	8	0.7996443786845846	1	0:00:53.398909
1677	1	1	0.7996443786845846	1	0:00:53.439542
1678	2	2	0.7996443786845846	1	0:00:53.424266
1679	7	7	0.7996443786845846	1	0:00:53.435430
1680	6	6	0.7996443786845846	1	0:00:53.415074
1681	5	6	0.32352777108037184	0	0:00:53.407299
1682	7	7	0.7996443786845846	1	0:00:53.430919
1683	8	0	0.42926288937146984	0	0:00:53.405492
1684	1	9	0.6874168892291687	0	0:00:53.426666
1685	8	6	0.1804739558703995	0	0:00:53.432833
1686	0	0	0.7525390365960288	1	0:00:53.403119
1687	8	0	0.6130784536825001	0	0:00:53.411115
1688	6	6	0.7996443786845846	1	0:00:53.425820
1689	9	7	0.7096995062825092	0	0:00:53.437087
1690	2	2	0.7784908980456575	1	0:00:53.432361
1691	8	8	0.7996443786845846	1	0:00:53.430927
1692	9	9	0.7996443786845846	1	0:00:53.443279
1693	4	4	0.3085695418224599	1	0:00:53.439945
1694	0	0	0.7996443786845846	1	0:00:53.429222
1695	9	9	0.7996443786845846	1	0:00:53.429189
1696	4	4	0.7996443786845846	1	0:00:53.444127
1697	9	9	0.7996443786845846	1	0:00:53.431669
1698	5	5	0.7996443786845846	1	0:00:53.438332
1699	7	7	0.7996443786845846	1	0:00:53.434671
1700	5	3	0.7046495750995613	0	0:00:53.443813
1701	5	5	0.604224797257134	1	0:00:53.434845
1702	9	9	0.1419850075954606	1	0:00:53.422782
1703	5	5	0.7996443786845846	1	0:00:53.431302
1704	3	3	0.7996443786845846	1	0:00:53.442168
1705	0	0	0.7996443786845846	1	0:00:53.438738
1706	1	1	0.7996443786845846	1	0:00:53.435546
1707	9	9	0.7996443786845846	1	0:00:53.412431
1708	7	7	0.7996443786845846	1	0:00:53.412095
1709	2	2	0.7996443786845846	1	0:00:53.413603
1710	4	4	0.7430371963615241	1	0:00:53.409735
1711	1	1	0.7996443786845846	1	0:00:53.428787
1712	0	0	0.7996443786845846	1	0:00:53.396240
1713	8	0	0.10267320904720148	0	0:00:53.431340
1714	0	0	0.7996443786845846	1	0:00:53.422018
1715	3	3	0.30552005244571495	1	0:00:53.427018
1716	1	1	0.7996443786845846	1	0:00:53.418341
1717	7	7	0.7996443786845846	1	0:00:53.427950
1718	0	8	0.7996443786845846	0	0:00:53.418695
1719	0	0	0.7996443786845846	1	0:00:53.408666
1720	4	4	0.7996443786845846	1	0:00:53.425879
1721	8	8	0.7525390365960288	1	0:00:53.414407
1722	6	6	0.7996443786845846	1	0:00:53.427605
1723	2	2	0.31011235658518177	1	0:00:53.401534
1724	4	4	0.061411129856128274	1	0:00:53.402138
1725	0	0	0.7996443786845846	1	0:00:53.405246
1726	0	0	0.7996443786845846	1	0:00:53.410044
1727	9	8	0.7046495750995613	0	0:00:53.416954
1728	0	0	0.7996443786845846	1	0:00:53.414120
1729	8	8	0.7996443786845846	1	0:00:53.429336
