idx	label	predict	radius	correct	time
0	3	6	0.32052921155822856	0	0:00:26.673818
1	8	8	0.7996443786845846	1	0:00:26.270942
2	8	8	0.7996443786845846	1	0:00:26.391825
3	0	0	0.21240202831534755	1	0:00:26.515037
4	6	4	0.7996443786845846	0	0:00:26.599062
5	6	6	0.7996443786845846	1	0:00:26.669266
6	1	5	0.7996443786845846	0	0:00:26.761783
7	6	4	0.2698842400088468	0	0:00:26.783637
8	3	5	0.5713008415665817	0	0:00:26.808277
9	1	9	0.7996443786845846	0	0:00:26.819595
10	0	0	0.7996443786845846	1	0:00:26.814317
11	9	9	0.19759294548970585	1	0:00:26.835770
12	5	6	0.6115417202379467	0	0:00:26.832973
13	7	7	0.7996443786845846	1	0:00:26.847861
14	9	9	0.7784908980456575	1	0:00:26.842100
15	8	8	0.7996443786845846	1	0:00:26.846922
16	5	5	0.7996443786845846	1	0:00:26.856224
17	7	7	0.7996443786845846	1	0:00:26.839465
18	8	8	0.7996443786845846	1	0:00:26.839483
19	6	6	0.7996443786845846	1	0:00:26.839183
20	7	7	0.7996443786845846	1	0:00:26.850858
21	0	0	0.7996443786845846	1	0:00:26.846833
22	4	0	0.7996443786845846	0	0:00:26.844547
23	9	9	0.7996443786845846	1	0:00:26.842021
24	5	2	0.7996443786845846	0	0:00:26.840603
25	2	2	0.7996443786845846	1	0:00:26.841213
26	4	4	0.7996443786845846	1	0:00:26.840188
27	0	7	0.7996443786845846	0	0:00:26.854788
28	9	9	0.7996443786845846	1	0:00:26.850368
29	6	6	0.7996443786845846	1	0:00:26.832981
30	6	6	0.7996443786845846	1	0:00:26.833479
31	5	2	0.7996443786845846	0	0:00:26.843879
32	4	4	0.06911456554303197	1	0:00:26.839030
33	5	3	0.5490193238826457	0	0:00:26.841957
34	9	9	0.7996443786845846	1	0:00:26.844622
35	2	1	0.7430371963615241	0	0:00:26.844309
36	4	2	0.08521668823496023	0	0:00:26.844458
37	1	9	0.41634292940860235	0	0:00:26.856477
38	9	9	0.6767094767272421	1	0:00:26.846380
39	5	5	0.5764161610834171	1	0:00:26.854886
40	4	8	0.24350418602481505	0	0:00:26.849302
41	6	6	0.7996443786845846	1	0:00:26.842809
42	5	5	0.7996443786845846	1	0:00:26.858607
43	6	6	0.41634292940860235	1	0:00:26.839594
44	0	0	0.7996443786845846	1	0:00:26.837820
45	9	9	0.7996443786845846	1	0:00:26.843914
46	3	5	0.5599975538065698	0	0:00:26.846999
47	9	8	0.3461991199636192	0	0:00:26.840953
48	7	4	0.7275895071106926	0	0:00:26.831843
49	6	4	0.026410446174777922	0	0:00:26.835306
50	9	9	0.7996443786845846	1	0:00:26.842162
51	8	8	0.7996443786845846	1	0:00:26.843878
52	0	6	0.7996443786845846	0	0:00:26.828779
53	3	6	0.4554809361528919	0	0:00:26.839713
54	8	8	0.7996443786845846	1	0:00:26.837035
55	8	8	0.7996443786845846	1	0:00:26.839778
56	7	5	0.7784908980456575	0	0:00:26.853767
57	7	6	0.05267569971435817	0	0:00:26.837314
58	4	2	0.18080589542230313	0	0:00:26.846332
59	6	2	0.7525390365960288	0	0:00:26.842440
60	7	7	0.7996443786845846	1	0:00:26.831295
61	3	3	0.579618060957738	1	0:00:26.846013
62	6	6	0.7996443786845846	1	0:00:26.834904
63	3	9	0.7996443786845846	0	0:00:26.851094
64	6	6	0.7996443786845846	1	0:00:26.838693
65	2	4	0.7996443786845846	0	0:00:26.839100
66	1	1	0.17824198068447275	1	0:00:26.842277
67	2	0	0.7996443786845846	0	0:00:26.841160
68	3	5	0.7996443786845846	0	0:00:26.841547
69	7	9	0.7996443786845846	0	0:00:26.839926
70	2	0	0.4160747701443931	0	0:00:26.829815
71	6	6	0.7430371963615241	1	0:00:26.827736
72	8	8	0.7996443786845846	1	0:00:26.833457
73	8	8	0.7996443786845846	1	0:00:26.835734
74	0	8	0.4263511033772735	0	0:00:26.835855
75	2	2	0.7996443786845846	1	0:00:26.841298
76	9	9	0.39678443979291034	1	0:00:26.848316
77	3	5	0.27731423555013635	0	0:00:26.851699
78	3	6	0.404495877270068	0	0:00:26.841630
79	8	8	0.7996443786845846	1	0:00:26.829989
80	8	8	0.7996443786845846	1	0:00:26.833847
81	1	1	0.7996443786845846	1	0:00:26.830200
82	1	1	0.7996443786845846	1	0:00:26.847762
83	7	7	0.7784908980456575	1	0:00:26.847658
84	2	2	0.7996443786845846	1	0:00:26.853661
85	5	7	0.7996443786845846	0	0:00:26.857073
86	2	2	0.7639456866020711	1	0:00:26.860989
87	7	8	0.7996443786845846	0	0:00:26.835987
88	8	8	0.7996443786845846	1	0:00:26.835467
89	9	8	0.7996443786845846	0	0:00:26.846528
90	0	0	0.7996443786845846	1	0:00:26.839505
91	3	6	0.2539851793194276	0	0:00:26.845098
92	8	8	0.7996443786845846	1	0:00:26.849144
93	6	6	0.7275895071106926	1	0:00:26.847667
94	4	4	0.7996443786845846	1	0:00:26.830221
95	6	6	0.12519417962679896	1	0:00:26.846330
96	6	6	0.3887796115035835	1	0:00:26.840274
97	0	0	0.7996443786845846	1	0:00:26.832002
98	0	0	0.7996443786845846	1	0:00:26.857652
99	7	7	0.7996443786845846	1	0:00:26.856310
