idx	label	predict	radius	correct	time
0	0	32	0.7565154051119878	0	0:00:52.324105
1	0	32	1.5004750241206364	0	0:00:34.289266
2	0	32	0.13596328045394052	0	0:01:17.032318
3	0	32	1.5004750241206364	0	0:01:07.585851
4	0	37	0.7565154051119878	0	0:01:27.165168
5	0	-1	0.0	0	0:00:34.603538
6	0	28	1.0795766278072996	0	0:00:50.690395
7	0	28	1.3492590388103902	0	0:00:45.296073
8	0	28	1.5004750241206364	0	0:01:03.350392
9	0	32	1.3492590388103902	0	0:00:50.703323
10	0	37	1.3492590388103902	0	0:01:03.348403
11	0	37	1.5004750241206364	0	0:00:40.071342
12	0	-1	0.0	0	0:00:34.573483
13	0	32	0.10911371188280175	0	0:00:30.292337
14	0	32	1.2413397513691236	0	0:00:45.324802
15	0	3	0.596895502367981	0	0:00:45.343203
16	0	32	0.673314546608694	0	0:00:34.640437
17	0	32	0.8995461233586933	0	0:00:40.046541
18	0	32	1.5004750241206364	0	0:00:34.575825
19	0	32	0.8013469588412577	0	0:00:54.255105
20	0	59	1.3492590388103902	0	0:00:30.282228
21	0	59	0.45865349950875595	0	0:01:13.465366
22	0	32	1.3492590388103902	0	0:00:45.339921
23	0	94	0.33396389887520855	0	0:01:17.773609
24	0	94	1.2413397513691236	0	0:01:17.737583
25	0	94	1.2413397513691236	0	0:00:45.294144
26	0	94	1.5004750241206364	0	0:00:54.262138
27	0	94	1.5004750241206364	0	0:01:07.710557
28	0	94	1.5004750241206364	0	0:00:34.560571
29	0	94	1.5004750241206364	0	0:01:07.742410
30	0	32	1.5004750241206364	0	0:00:40.036921
31	0	32	1.5004750241206364	0	0:00:40.038324
32	0	37	1.3492590388103902	0	0:01:13.360539
33	0	-1	0.0	0	0:00:30.239283
34	0	32	1.5004750241206364	0	0:01:22.417886
35	0	37	1.1541378506016466	0	0:00:45.254456
36	0	37	0.4264219961688084	0	0:00:50.649727
37	0	32	0.6343680639862825	0	0:00:45.285683
38	0	32	1.5004750241206364	0	0:00:50.641733
39	0	-1	0.0	0	0:00:40.021743
40	0	-1	0.0	0	0:00:40.085825
41	0	59	1.5004750241206364	0	0:00:30.242923
42	0	-1	0.0	0	0:00:50.611188
43	0	59	0.27524228636326603	0	0:00:34.544316
44	1	32	1.2413397513691236	0	0:00:45.262678
45	1	32	1.5004750241206364	0	0:00:50.620748
46	1	32	0.8013469588412577	0	0:01:32.633864
47	1	-1	0.0	0	0:01:50.910212
48	1	32	1.3492590388103902	0	0:01:03.300582
49	1	91	0.16310676108639818	0	0:00:39.986184
50	1	91	0.16310676108639818	0	0:00:34.571332
51	1	91	0.030065083133413873	0	0:00:30.235126
