idx	label	predict	radius	correct	time
0	153	203	2.9721487854460964	0	0:03:22.660305
1	87	87	3.1985775147383384	1	0:03:04.266493
2	113	-1	0.0	0	0:03:04.306664
3	41	41	3.1985775147383384	1	0:03:04.282871
4	64	64	3.1985775147383384	1	0:03:04.309965
5	86	83	1.7265490777313741	0	0:03:04.277883
6	146	146	3.1985775147383384	1	0:03:04.262952
7	199	367	2.7068379069089685	0	0:03:04.264243
8	70	111	1.4236110226415088	0	0:03:04.276312
9	148	148	3.1985775147383384	1	0:03:04.298709
10	188	188	1.0290166304201072	1	0:03:04.282932
11	32	32	3.1985775147383384	1	0:03:04.259986
12	16	16	2.9721487854460964	1	0:03:04.275374
13	155	219	3.1985775147383384	0	0:03:04.292038
14	90	90	3.1985775147383384	1	0:03:04.270079
15	187	187	1.4236110226415088	1	0:03:04.275225
16	190	190	3.1985775147383384	1	0:03:04.280755
17	168	259	0.6008601934777752	0	0:03:04.290289
18	48	396	3.1985775147383384	0	0:03:04.263365
19	191	376	3.1985775147383384	0	0:03:04.308563
20	55	55	1.2500846571481874	1	0:03:04.306078
21	54	63	3.1985775147383384	0	0:03:04.259148
22	110	110	3.1985775147383384	1	0:03:04.260596
23	105	104	0.6109613810826041	0	0:03:04.304706
24	23	23	1.2387614858974625	1	0:03:04.267393
25	144	144	3.1985775147383384	1	0:03:04.249555
26	6	6	3.1985775147383384	1	0:03:04.289502
27	52	52	3.1985775147383384	1	0:03:04.267674
28	165	-1	0.0	0	0:03:04.275113
29	118	118	3.1985775147383384	1	0:03:04.258406
30	4	2	1.31061739012822	0	0:03:04.301409
31	182	607	3.1985775147383384	0	0:03:04.280423
32	66	66	3.1985775147383384	1	0:03:04.264066
33	165	440	3.1985775147383384	0	0:03:04.267275
34	129	129	3.1985775147383384	1	0:03:04.295563
35	181	258	1.5263858379246238	0	0:03:04.266544
36	4	4	3.1985775147383384	1	0:03:04.277281
37	53	354	0.43035043699939374	0	0:03:04.255624
38	31	47	1.242705749485744	0	0:03:04.298394
39	128	128	3.1985775147383384	1	0:03:04.282713
40	124	86	2.464931318418464	0	0:03:04.261972
41	27	27	3.11396359218263	1	0:03:04.276329
42	194	204	1.9480984188471107	0	0:03:04.287550
43	103	103	3.1985775147383384	1	0:03:04.241849
44	19	19	3.1985775147383384	1	0:03:04.274416
45	172	172	3.1985775147383384	1	0:03:04.281158
46	184	339	2.379469221596569	0	0:03:04.268928
