idx	label	predict	radius	correct	time
0	153	153	1.2391059072337027	1	0:30:46.940319
1	87	87	1.9057282816949572	1	0:30:28.901777
2	113	113	1.9057282816949572	1	0:30:28.616192
3	41	41	1.9057282816949572	1	0:30:29.507235
4	64	64	1.9057282816949572	1	0:30:29.186758
5	86	86	1.9057282816949572	1	0:30:29.148334
6	146	146	1.9057282816949572	1	0:30:28.593636
7	199	199	1.9057282816949572	1	0:30:28.880546
8	70	70	1.9057282816949572	1	0:30:27.801490
9	148	148	1.9057282816949572	1	0:30:27.905492
10	188	188	1.9057282816949572	1	0:30:29.427739
11	32	9	1.5240154254683898	0	0:30:29.120120
12	16	21	0.9437523512440128	0	0:30:28.945540
13	155	208	0.12754328552131994	0	0:30:28.668470
14	90	95	1.9057282816949572	0	0:30:28.623466
15	187	187	1.4201273880906191	1	0:30:28.164043
16	190	190	1.9057282816949572	1	0:30:27.786228
17	168	168	0.1182114113195977	1	0:30:27.650841
18	48	821	0.4382434119569703	0	0:30:28.589485
19	191	189	0.6371406724956908	0	0:30:27.609339
20	55	55	1.9057282816949572	1	0:30:26.422363
21	54	63	1.9057282816949572	0	0:30:26.570474
22	110	110	1.9057282816949572	1	0:30:27.397722
23	105	101	0.4290453625659646	0	0:30:26.470849
24	23	89	1.9057282816949572	0	0:30:25.718320
25	144	144	1.9057282816949572	1	0:30:26.502028
26	6	6	1.9057282816949572	1	0:30:26.255193
27	52	52	1.9057282816949572	1	0:30:25.695212
28	165	240	1.481709116821459	0	0:30:26.450827
29	118	118	1.9057282816949572	1	0:30:26.534430
30	4	2	1.8695633342716784	0	0:30:25.741791
31	182	607	1.9057282816949572	0	0:30:25.907256
32	66	66	1.9057282816949572	1	0:30:26.552406
33	165	165	1.9057282816949572	1	0:30:27.773235
34	129	129	1.9057282816949572	1	0:30:27.520931
35	181	181	1.9057282816949572	1	0:30:28.295162
36	4	4	1.9057282816949572	1	0:30:27.751366
37	53	615	1.9057282816949572	0	0:30:27.713421
38	31	31	1.9057282816949572	1	0:30:28.894994
39	128	128	1.9057282816949572	1	0:30:28.568683
40	124	37	1.275701830770157	0	0:30:28.432658
41	27	27	1.9057282816949572	1	0:30:28.959701
42	194	194	1.9057282816949572	1	0:30:28.857178
43	103	103	1.9057282816949572	1	0:30:27.887430
44	19	19	1.9057282816949572	1	0:30:29.239927
45	172	171	1.8254948721486313	0	0:30:29.267220
46	184	339	0.8661888442074804	0	0:30:28.935933
47	157	157	1.9057282816949572	1	0:30:28.609229
48	187	-1	0.0	0	0:30:28.436156
49	40	313	1.9057282816949572	0	0:30:27.442109
50	66	66	1.7372651286489844	1	0:30:27.066117
51	103	103	1.9057282816949572	1	0:30:26.142131
52	67	41	0.3953691073268952	0	0:30:26.443685
53	8	8	1.9057282816949572	1	0:30:26.763846
54	107	107	1.9057282816949572	1	0:30:26.618801
55	50	116	0.3709003354974686	0	0:30:26.476605
56	189	189	1.9057282816949572	1	0:30:26.814024
57	70	70	1.9057282816949572	1	0:30:26.350566
58	81	81	1.9057282816949572	1	0:30:27.001483
59	139	361	1.9057282816949572	0	0:30:27.081078
60	92	92	1.9057282816949572	1	0:30:27.049146
61	1	1	1.9057282816949572	1	0:30:27.535362
62	199	199	1.9057282816949572	1	0:30:27.540622
63	23	23	1.9057282816949572	1	0:30:27.900261
64	43	321	1.9057282816949572	0	0:30:28.314476
65	93	23	0.006040259824674532	0	0:30:28.028262
66	122	122	1.9057282816949572	1	0:30:27.825719
67	48	69	0.025708828978209117	0	0:30:27.513189
68	5	-1	0.0	0	0:30:27.213556
69	171	179	0.699021951302695	0	0:30:27.493728
70	84	84	1.9057282816949572	1	0:30:27.526047
71	32	1	1.9057282816949572	0	0:30:27.155925
72	105	105	1.9057282816949572	1	0:30:27.572006
73	39	364	0.15788955084906786	0	0:30:27.253365
74	183	233	1.1929450827825063	0	0:30:27.071469
75	197	233	1.9057282816949572	0	0:30:26.940077
76	101	101	1.9057282816949572	1	0:30:27.678263
77	147	147	1.9057282816949572	1	0:30:26.751022
78	121	121	1.9057282816949572	1	0:30:28.115511
79	120	310	1.9057282816949572	0	0:30:28.683332
80	199	199	0.5538788003090337	1	0:30:28.765896
81	34	973	1.9057282816949572	0	0:30:28.491364
82	195	195	0.012384240576657537	1	0:30:28.066223
83	123	123	0.28340430659857263	1	0:30:26.976742
84	157	157	1.9057282816949572	1	0:30:27.775924
85	58	58	1.9057282816949572	1	0:30:27.324668
86	170	169	1.8254948721486313	0	0:30:26.928744
87	69	69	1.0035800653958196	1	0:30:27.971161
88	58	52	0.008936164932113444	0	0:30:27.368944
89	166	162	1.9057282816949572	0	0:30:27.602830
90	21	21	1.9057282816949572	1	0:30:26.778035
91	188	188	1.9057282816949572	1	0:30:28.016300
92	155	155	1.9057282816949572	1	0:30:27.967320
93	111	111	1.9057282816949572	1	0:30:26.434007
